,alt,az,airmass,moonRA,moonDec,moonSep,fieldID,objType,magnitude,mjdExpStart,risen,scheduled,observable
4,54.42236438791718,116.84365959353873,1.2295163793921204,289.9878579606298,-26.213338974133425,38.984383787863074,470,sdss field,-999.0,59418.165885,True,False,True
5,57.72682901989015,122.06203009224043,1.1827153901105052,290.12904291859576,-26.216952801045647,38.999293823861116,470,sdss field,-999.0,59418.178385,True,False,True
6,60.831617963307615,128.1804942605414,1.1452245987522203,290.26735057432165,-26.218454579237015,39.012334098539625,470,sdss field,-999.0,59418.190885,True,False,True
7,63.662204769320944,135.43343640193515,1.1158298776722217,290.4031439815023,-26.217762185830694,39.02342798415891,470,sdss field,-999.0,59418.203385,True,False,True
8,66.11751374626934,144.06027935330118,1.0936399059640047,290.53680243594766,-26.2148055041675,39.0325177732217,470,sdss field,-999.0,59418.215885,True,False,True
9,68.0683092815603,154.21914206527833,1.0780162404818614,290.66871899811724,-26.209527004923924,39.03956505717872,470,sdss field,-999.0,59418.228385,True,False,True
10,69.36882858989595,165.82932208119462,1.0685267809124082,290.7992978966605,-26.201882226642102,39.044550974487024,470,sdss field,-999.0,59418.240885,True,False,True
11,69.89115575692827,178.4103865470522,1.0649160092702632,290.92895181586744,-26.191840150108884,39.0474763266202,470,sdss field,-999.0,59418.253385,True,False,True
12,69.57499503042708,191.10961607854205,1.0670880648570549,291.058099109573,-26.179383459938872,39.048361562681,470,sdss field,-999.0,59418.265885,True,False,True
13,68.4575193496743,203.02296905744137,1.0751005254873909,291.18716094453686,-26.16450869072627,39.04724663194454,470,sdss field,-999.0,59418.278385,True,False,True
14,66.654487416665,213.56310568180672,1.08916813416907,291.3165584313246,-26.14722625392533,39.04419070738411,470,sdss field,-999.0,59418.290885,True,False,True
15,64.31138731242054,222.56167604171247,1.1096769257214665,291.4467097472617,-26.127560346213826,39.039271781077254,470,sdss field,-999.0,59418.303385,True,False,True
16,61.563411652472816,230.13452947680835,1.1372105144102662,291.57802729714376,-26.10554873937828,39.03258613503747,470,sdss field,-999.0,59418.315885,True,False,True
17,58.51880093622574,236.5117557430953,1.1725919710001613,291.7109149182046,-26.081242456423507,39.024247690275125,470,sdss field,-999.0,59418.328385,True,False,True
18,55.258187861525904,241.93351145093305,1.2169471302551544,291.84576518116444,-26.054705336472065,39.014387238993976,470,sdss field,-999.0,59418.340885,True,False,True
19,51.83994120668395,246.60795376962895,1.2717989550152984,291.9829568013039,-26.026013495593244,39.00315156447608,470,sdss field,-999.0,59418.353385,True,False,True
20,48.306143729620814,250.70234105405746,1.3392088720595052,292.12285217131006,-25.995254692022673,38.99070245332893,470,sdss field,-999.0,59418.365885,True,False,True
21,44.68744002175588,254.34703780441492,1.4219919339642526,292.26579506083243,-25.962527602498053,38.97721560702689,470,sdss field,-999.0,59418.378385,True,False,True
22,41.00655419435105,257.64282588591675,1.5240525416432742,292.41210848308987,-25.927941021391145,38.96287945880805,470,sdss field,-999.0,59418.390885,True,False,False
23,37.2807360641325,260.6679203472299,1.6509253339947068,292.562092756662,-25.891612991560635,38.94789390285055,470,sdss field,-999.0,59418.403385,True,False,False
24,33.52344246878379,263.4836918880272,1.8106819011810977,292.7160237575994,-25.85366988011746,38.93246894319044,470,sdss field,-999.0,59418.415885,True,False,False
25,29.74549808100125,266.1390513677026,2.0155264675004427,292.8741513944484,-25.81424540824429,38.91682327090803,470,sdss field,-999.0,59418.428385,True,False,False
26,25.95590851242352,268.67372863761983,2.284777617649234,293.03669830191393,-25.773479647571214,38.901182777985255,470,sdss field,-999.0,59418.440885,True,False,False
27,22.162442603768394,271.12071083719053,2.6508759478224033,293.20385874517046,-25.731517995444538,38.88577901582624,470,sdss field,-999.0,59418.453385,True,False,False
28,18.37206179282139,273.50806504824595,3.1727265874559736,293.37579775944704,-25.688510138232722,38.87084760959306,470,sdss field,-999.0,59418.465885,True,False,False
0,37.84423344100672,99.89921171583703,1.6299469879201585,289.3877771541074,-26.179786003291344,38.734333849865905,471,sdss field,-999.0,59418.115885,True,False,False
1,41.56252861450245,102.96774859153469,1.5073020991105306,289.54369973498956,-26.190811846631288,38.74555145023835,471,sdss field,-999.0,59418.128385,True,False,False
2,45.23297842696332,106.31881402462636,1.4084979308894199,289.69549884083875,-26.200159582929803,38.75565615484237,471,sdss field,-999.0,59418.140885,True,False,True
3,48.83750627140689,110.03377173680872,1.3282930262708998,289.84345120087795,-26.207706555713713,38.76448196460035,471,sdss field,-999.0,59418.153385,True,False,True
4,52.35221169117871,114.21748724852102,1.262976342888624,289.9878579606298,-26.213338974133425,38.77187743326424,471,sdss field,-999.0,59418.165885,True,False,True
5,55.74477737290562,119.00539489488878,1.2098650779019589,290.12904291859576,-26.216952801045647,38.77770668681774,471,sdss field,-999.0,59418.178385,True,False,True
6,58.97076492174624,124.57044343194264,1.1669913348328234,290.26735057432165,-26.218454579237015,38.781850332499346,471,sdss field,-999.0,59418.190885,True,False,True
7,61.96858678989331,131.1256105216713,1.1329004808184175,290.4031439815023,-26.217762185830694,38.7842062532005,471,sdss field,-999.0,59418.203385,True,False,True
8,64.65352674766338,138.9110178426314,1.106518300940686,290.53680243594766,-26.2148055041675,38.784690282437246,471,sdss field,-999.0,59418.215885,True,False,True
9,66.91301310105497,148.14372216542742,1.0870621773587068,290.66871899811724,-26.209527004923924,38.783236757313446,471,sdss field,-999.0,59418.228385,True,False,True
10,68.6092462634011,158.90249810607975,1.0739815559268497,290.7992978966605,-26.201882226642102,38.77979894559433,471,sdss field,-999.0,59418.240885,True,False,True
11,69.59942238818368,170.9557953844688,1.0669187719931184,290.92895181586744,-26.191840150108884,38.77434934579431,471,sdss field,-999.0,59418.253385,True,False,True
12,69.7785582321001,183.65484438676137,1.0656848312916143,291.058099109573,-26.179383459938872,38.76687985866422,471,sdss field,-999.0,59418.265885,True,False,True
13,69.12559471139956,196.08554933693162,1.0702470108036086,291.18716094453686,-26.16450869072627,38.757401829749256,471,sdss field,-999.0,59418.278385,True,False,True
14,67.71413187716779,207.4488246410352,1.0807267402676695,291.3165584313246,-26.14722625392533,38.745945962954984,471,sdss field,-999.0,59418.290885,True,False,True
15,65.67707192888138,217.33686645618047,1.097407505786303,291.4467097472617,-26.127560346213826,38.73256210626395,471,sdss field,-999.0,59418.303385,True,False,True
16,63.158202589596094,225.7177413112478,1.1207537467039488,291.57802729714376,-26.10554873937828,38.71731891078392,471,sdss field,-999.0,59418.315885,True,False,True
17,60.28194729251973,232.76798879926693,1.1514431416841033,291.7109149182046,-26.081242456423507,38.700303366039414,471,sdss field,-999.0,59418.328385,True,False,True
18,57.1445595905692,238.7272493746077,1.1904166078156018,291.84576518116444,-26.054705336472065,38.68162021348017,471,sdss field,-999.0,59418.340885,True,False,True
19,53.81675306498443,243.82318929578565,1.2389532320819603,291.9829568013039,-26.026013495593244,38.661391242268905,471,sdss field,-999.0,59418.353385,True,False,True
20,50.34959160540195,248.2460671554853,1.2987820191365298,292.12285217131006,-25.995254692022673,38.639754471516326,471,sdss field,-999.0,59418.365885,True,False,True
21,46.78003569790531,252.14657990411726,1.3722502447766296,292.26579506083243,-25.962527602498053,38.616863223094875,471,sdss field,-999.0,59418.378385,True,False,True
22,43.135202063853356,255.6417266279193,1.4625822097757326,292.41210848308987,-25.927941021391145,38.59288509118387,471,sdss field,-999.0,59418.390885,True,False,True
23,39.435393202900116,258.8220980523711,1.5742881437389298,292.562092756662,-25.891612991560635,38.56800081344985,471,sdss field,-999.0,59418.403385,True,False,False
24,35.69619270929495,261.75832745693623,1.7138335149635489,292.7160237575994,-25.85366988011746,38.54240305146139,471,sdss field,-999.0,59418.415885,True,False,False
25,31.92990806483776,264.50620172228656,1.8907830002657102,292.8741513944484,-25.81424540824429,38.516295086367116,471,sdss field,-999.0,59418.428385,True,False,False
26,28.14657278916699,267.1105355616371,2.1198622652972983,293.03669830191393,-25.773479647571214,38.48988943802152,471,sdss field,-999.0,59418.440885,True,False,False
27,24.35465481191661,269.6080621574504,2.424926902134207,293.20385874517046,-25.731517995444538,38.463406415472996,471,sdss field,-999.0,59418.453385,True,False,False
28,20.56156969352505,272.0295879399376,2.8472691698547083,293.37579775944704,-25.688510138232722,38.43707260769922,471,sdss field,-999.0,59418.465885,True,False,False
0,35.57887151046342,98.26254938278375,1.7187355003871154,289.3877771541074,-26.179786003291344,38.743204526778776,472,sdss field,-999.0,59418.115885,True,False,False
1,39.31784050648202,101.19769073539572,1.5782285346759017,289.54369973498956,-26.190811846631288,38.744186153970055,472,sdss field,-999.0,59418.128385,True,False,False
2,43.01737127970185,104.37605585438406,1.4658026806839204,289.69549884083875,-26.200159582929803,38.74433271237644,472,sdss field,-999.0,59418.140885,True,False,True
3,46.661906699984215,107.8678785434379,1.3749170050005761,289.84345120087795,-26.207706555713713,38.74345916729899,472,sdss field,-999.0,59418.153385,True,False,True
4,50.23119557400726,111.76315195062344,1.301012831288908,289.9878579606298,-26.213338974133425,38.74139329864196,472,sdss field,-999.0,59418.165885,True,False,True
5,53.69821554162925,116.177985629136,1.2408335841693514,290.12904291859576,-26.216952801045647,38.73797685851617,472,sdss field,-999.0,59418.178385,True,False,True
6,57.02617431381095,121.26177347425231,1.1920097866148756,290.26735057432165,-26.218454579237015,38.73306662814451,472,sdss field,-999.0,59418.190885,True,False,True
7,60.16429963384563,127.20294097055432,1.1527967195899114,290.4031439815023,-26.217762185830694,38.72653537021027,472,sdss field,-999.0,59418.203385,True,False,True
8,63.04236439171677,134.22680831356413,1.1219038758611664,290.53680243594766,-26.2148055041675,38.71827266989125,472,sdss field,-999.0,59418.215885,True,False,True
9,65.56487184189852,142.5706526074337,1.0983818244073391,290.66871899811724,-26.209527004923924,38.70818566225276,472,sdss field,-999.0,59418.228385,True,False,True
10,67.60842487285511,152.41022427658388,1.0815463718245157,290.7992978966605,-26.201882226642102,38.69619963931497,472,sdss field,-999.0,59418.240885,True,False,True
11,69.03027115051238,163.7173258227273,1.0709279510390664,290.92895181586744,-26.191840150108884,38.682258535957935,472,sdss field,-999.0,59418.253385,True,False,True
12,69.69788231888953,176.09457354112737,1.0662389074787546,291.058099109573,-26.179383459938872,38.66632529071233,472,sdss field,-999.0,59418.265885,True,False,True
13,69.53665330014925,188.75637069846383,1.067354290449791,291.18716094453686,-26.16450869072627,38.64838208142823,472,sdss field,-999.0,59418.278385,True,False,True
14,68.5654264651131,200.79603434839768,1.0743037093243206,291.3165584313246,-26.14722625392533,38.62843043258648,472,sdss field,-999.0,59418.290885,True,False,True
15,66.88693316876214,211.56177883559724,1.0872732523531268,291.4467097472617,-26.127560346213826,38.60649119564148,472,sdss field,-999.0,59418.303385,True,False,True
16,64.64266407456671,220.81354306778974,1.106617702528988,291.57802729714376,-26.10554873937828,38.582604401190885,472,sdss field,-999.0,59418.315885,True,False,True
17,61.97009844097091,228.62241993213618,1.1328845678061397,291.7109149182046,-26.081242456423507,38.55682898602116,472,sdss field,-999.0,59418.328385,True,False,True
18,58.982055572407965,235.20086309758506,1.16685303651049,291.84576518116444,-26.054705336472065,38.52924239406027,472,sdss field,-999.0,59418.340885,True,False,True
19,55.76369041333963,240.78692613403442,1.209593230141839,291.9829568013039,-26.026013495593244,38.49994005484975,472,sdss field,-999.0,59418.353385,True,True,True
20,52.37702636038419,245.59296484858538,1.262554634301609,292.12285217131006,-25.995254692022673,38.46903474324949,472,sdss field,-999.0,59418.365885,True,False,True
21,48.86686711581061,249.79197568280176,1.3276983677271867,292.26579506083243,-25.962527602498053,38.43665582171936,472,sdss field,-999.0,59418.378385,True,False,True
22,45.2658153271319,253.51969228130028,1.4076979280045747,292.41210848308987,-25.927941021391145,38.40294837148822,472,sdss field,-999.0,59418.390885,True,False,True
23,41.597987502382395,256.88133743496564,1.5062510638038398,292.562092756662,-25.891612991560635,38.36807221552237,472,sdss field,-999.0,59418.403385,True,False,False
24,37.88162168295417,259.9586111528886,1.6285794583349755,292.7160237575994,-25.85366988011746,38.33220084109685,472,sdss field,-999.0,59418.415885,True,False,False
25,34.130876867800616,262.8155539827422,1.782260654957772,292.8741513944484,-25.81424540824429,38.29552022550031,472,sdss field,-999.0,59418.428385,True,False,False
26,30.357076347378946,265.50309949493953,1.978679873772472,293.03669830191393,-25.773479647571214,38.25822757287834,472,sdss field,-999.0,59418.440885,True,False,False
27,26.56957746011252,268.06250108570777,2.2357147480663584,293.20385874517046,-25.731517995444538,38.22052997007781,472,sdss field,-999.0,59418.453385,True,False,False
28,22.77639240468952,270.5278878353496,2.5830734633335273,293.37579775944704,-25.688510138232722,38.18264296806996,472,sdss field,-999.0,59418.465885,True,False,False
0,39.83371348164308,104.55496898571357,1.561129973506076,289.3877771541074,-26.179786003291344,36.95896148836073,479,sdss field,-999.0,59418.115885,True,False,False
1,43.475872960864095,107.94348661078821,1.4533847292225053,289.54369973498956,-26.190811846631288,36.98497046299951,479,sdss field,-999.0,59418.128385,True,False,True
2,47.04512672019837,111.6855549481763,1.3663243770292586,289.69549884083875,-26.200159582929803,37.0094950095753,479,sdss field,-999.0,59418.140885,True,False,True
3,50.51711550294108,115.87636506345218,1.2956480125582837,289.84345120087795,-26.207706555713713,37.03239672574073,479,sdss field,-999.0,59418.153385,True,False,True
4,53.85951681972393,120.63553777270995,1.238277571637976,289.9878579606298,-26.213338974133425,37.05355439207173,479,sdss field,-999.0,59418.165885,True,False,True
5,57.02892362961502,126.11083498435065,1.1919726813818337,290.12904291859576,-26.216952801045647,37.072864784366374,479,sdss field,-999.0,59418.178385,True,False,True
6,59.966871033748745,132.4769890258993,1.155086333261211,290.26735057432165,-26.218454579237015,37.09024336078681,479,sdss field,-999.0,59418.190885,True,False,True
7,62.59553933616988,139.92137502886422,1.126405755863546,290.4031439815023,-26.217762185830694,37.10562481928431,479,sdss field,-999.0,59418.203385,True,False,True
8,64.8150620713782,148.60226528968593,1.1050469190720538,290.53680243594766,-26.2148055041675,37.1189635236194,479,sdss field,-999.0,59418.215885,True,False,True
9,66.50688305912267,158.56502929477534,1.0903841558193754,290.66871899811724,-26.209527004923924,37.130233795215055,479,sdss field,-999.0,59418.228385,True,False,True
10,67.54970563222348,169.6268020231229,1.0820037987150972,290.7992978966605,-26.201882226642102,37.13943007128663,479,sdss field,-999.0,59418.240885,True,False,True
11,67.850693534847,181.30466838580148,1.0796751406917633,290.92895181586744,-26.191840150108884,37.14656692790554,479,sdss field,-999.0,59418.253385,True,False,True
12,67.37994770558504,192.90161960758482,1.0833348092975246,291.058099109573,-26.179383459938872,37.151678969933414,479,sdss field,-999.0,59418.265885,True,False,True
13,66.18358146695476,203.75071350962082,1.093082546787235,291.18716094453686,-26.16450869072627,37.15482058709601,479,sdss field,-999.0,59418.278385,True,False,True
14,64.36395613129739,213.43512826376323,1.1091878660361374,291.3165584313246,-26.14722625392533,37.15606558081624,479,sdss field,-999.0,59418.290885,True,False,True
15,62.043971158754296,221.8321871954464,1.132108420621476,291.4467097472617,-26.127560346213826,37.15550666257009,479,sdss field,-999.0,59418.303385,True,False,True
16,59.33886960968445,229.02176639585986,1.1625224694288034,291.57802729714376,-26.10554873937828,37.15325482839838,479,sdss field,-999.0,59418.315885,True,False,True
17,56.343609877779585,235.1742068482019,1.2013798667423037,291.7109149182046,-26.081242456423507,37.14943861214489,479,sdss field,-999.0,59418.328385,True,False,True
18,53.13138145553893,240.4764498124194,1.2499790714144658,291.84576518116444,-26.054705336472065,37.14420322362372,479,sdss field,-999.0,59418.340885,True,False,True
19,49.75693336331237,245.09783868674342,1.31008259587888,291.9829568013039,-26.026013495593244,37.13770957623971,479,sdss field,-999.0,59418.353385,True,False,True
20,46.260898826368845,249.17973307822166,1.3840916869190512,292.12285217131006,-25.995254692022673,37.1301332086895,479,sdss field,-999.0,59418.365885,True,False,True
21,42.67359613718813,252.83594002366462,1.4753159199012265,292.26579506083243,-25.962527602498053,37.121663108796746,479,sdss field,-999.0,59418.378385,True,False,True
22,39.01795519651767,256.15688188869973,1.5884011137359075,292.41210848308987,-25.927941021391145,37.11250044513599,479,sdss field,-999.0,59418.390885,True,False,False
23,35.31165070192876,259.21437646395594,1.7300332628038813,292.562092756662,-25.891612991560635,37.102857214107324,479,sdss field,-999.0,59418.403385,True,False,False
24,31.56862566815247,262.0658948356383,1.9101487636504888,292.7160237575994,-25.85366988011746,37.09295480947935,479,sdss field,-999.0,59418.415885,True,False,False
25,27.80017719227887,264.7580199357187,2.1441311734273922,292.8741513944484,-25.81424540824429,37.083022523982876,479,sdss field,-999.0,59418.428385,True,False,False
26,24.015737396831646,267.329148777145,2.457077613972791,293.03669830191393,-25.773479647571214,37.073295991204525,479,sdss field,-999.0,59418.440885,True,False,False
27,20.22344526359422,269.8115741767248,2.892830478128975,293.20385874517046,-25.731517995444538,37.06401557561893,479,sdss field,-999.0,59418.453385,True,False,False
28,16.430576241454705,272.2330883252693,3.5354008124272847,293.37579775944704,-25.688510138232722,37.05542472298083,479,sdss field,-999.0,59418.465885,True,False,False
0,37.64167311430242,102.78006479541493,1.6374081991373723,289.3877771541074,-26.179786003291344,36.72459929267784,480,sdss field,-999.0,59418.115885,True,False,False
1,41.31628501214688,106.00087185054466,1.5146577116987714,289.54369973498956,-26.190811846631288,36.74018233321982,480,sdss field,-999.0,59418.128385,True,False,False
2,44.92914832225298,109.52918342784007,1.415965620638603,289.69549884083875,-26.200159582929803,36.7545651163418,480,sdss field,-999.0,59418.140885,True,False,True
3,48.45939962082587,113.44800762526708,1.3360303450045978,289.84345120087795,-26.207706555713713,36.76758776938703,480,sdss field,-999.0,59418.153385,True,False,True
4,51.879639542048274,117.86186515801937,1.2711072050614372,289.9878579606298,-26.213338974133425,36.77910600427577,480,sdss field,-999.0,59418.165885,True,False,True
5,55.1533212393693,122.90131809799821,1.2184958248189388,290.12904291859576,-26.216952801045647,36.78899208212517,480,sdss field,-999.0,59418.178385,True,False,True
6,58.23127857139291,128.72519037189156,1.17622117550993,290.26735057432165,-26.218454579237015,36.79713566093442,480,sdss field,-999.0,59418.190885,True,False,True
7,61.04753644489886,135.51512046154957,1.1428288831845133,290.4031439815023,-26.217762185830694,36.80344452228469,480,sdss field,-999.0,59418.203385,True,False,True
8,63.51538930400195,143.45178713482028,1.1172508072703304,290.53680243594766,-26.2148055041675,36.80784517347482,480,sdss field,-999.0,59418.215885,True,False,True
9,65.5265961126405,152.65714452100113,1.0987155618468687,290.66871899811724,-26.209527004923924,36.81028332270786,480,sdss field,-999.0,59418.228385,True,False,True
10,66.95921912072001,163.09430456233386,1.0866889679512806,290.7992978966605,-26.201882226642102,36.810724225008286,480,sdss field,-999.0,59418.240885,True,False,True
11,67.70008230826407,174.45858517373375,1.080835394351352,290.92895181586744,-26.191840150108884,36.80915289789912,480,sdss field,-999.0,59418.253385,True,False,True
12,67.6795197401562,186.1605753752847,1.0809945741108271,291.058099109573,-26.179383459938872,36.805574206469565,480,sdss field,-999.0,59418.265885,True,False,True
13,66.89958217728982,197.48825273984144,1.0871708406603893,291.18716094453686,-26.16450869072627,36.80001281750598,480,sdss field,-999.0,59418.278385,True,False,True
14,65.43313234903542,207.86487853165215,1.0995334162651087,291.3165584313246,-26.14722625392533,36.7925130241097,480,sdss field,-999.0,59418.290885,True,False,True
15,63.39462932140833,217.0017946599036,1.1184277889644898,291.4467097472617,-26.127560346213826,36.78313844185381,480,sdss field,-999.0,59418.303385,True,False,True
16,60.905703240492436,224.8735468984181,1.1443996252425122,291.57802729714376,-26.10554873937828,36.77197157867971,480,sdss field,-999.0,59418.315885,True,False,True
17,58.07354132339451,231.60738729561487,1.1782343787120797,291.7109149182046,-26.081242456423507,36.759113281231684,480,sdss field,-999.0,59418.328385,True,False,True
18,54.983680182143615,237.3851293449949,1.2210181621838816,291.84576518116444,-26.054705336472065,36.74468206078955,480,sdss field,-999.0,59418.340885,True,False,True
19,51.701092297442976,242.38757304996412,1.2742291714792822,291.9829568013039,-26.026013495593244,36.728813302809336,480,sdss field,-999.0,59418.353385,True,False,True
20,48.274171793767636,246.77207441344592,1.3398750875108412,292.12285217131006,-25.995254692022673,36.711658364154516,480,sdss field,-999.0,59418.365885,True,False,True
21,44.73889964037159,250.66771909763813,1.4207025196442151,292.26579506083243,-25.962527602498053,36.69338356313625,480,sdss field,-999.0,59418.378385,True,False,True
22,41.122269224588045,254.17776354857165,1.5205238378316455,292.41210848308987,-25.927941021391145,36.67416906807549,480,sdss field,-999.0,59418.390885,True,False,False
23,37.44485492898464,257.38420543843887,1.6447434051505156,292.562092756662,-25.891612991560635,36.65420768990303,480,sdss field,-999.0,59418.403385,True,False,False
24,33.72266607895815,260.35236697596974,1.8012387015901448,292.7160237575994,-25.85366988011746,36.63370358590507,480,sdss field,-999.0,59418.415885,True,False,False
25,29.968469161158396,263.1347980302149,2.0019084760048607,292.8741513944484,-25.81424540824429,36.61287088154484,480,sdss field,-999.0,59418.428385,True,False,False
26,26.192733483878296,265.77438926689643,2.2655595839849183,293.03669830191393,-25.773479647571214,36.59193221832187,480,sdss field,-999.0,59418.440885,True,False,False
27,22.40431624819438,268.30678856622166,2.623707659668666,293.20385874517046,-25.731517995444538,36.57111723536275,480,sdss field,-999.0,59418.453385,True,False,False
28,18.610969285447915,270.7622621069292,3.133413667559447,293.37579775944704,-25.688510138232722,36.550660994556075,480,sdss field,-999.0,59418.465885,True,False,False
0,35.42161643412501,101.0601585962603,1.725361566826741,289.3877771541074,-26.179786003291344,36.678402955717296,481,sdss field,-999.0,59418.115885,True,False,False
1,39.123886212338974,104.13395201987103,1.5847878597605014,289.54369973498956,-26.190811846631288,36.68330100508158,481,sdss field,-999.0,59418.128385,True,False,False
2,42.774160635272224,107.47471564444514,1.4725147691919453,289.69549884083875,-26.200159582929803,36.68728912243543,481,sdss field,-999.0,59418.140885,True,False,True
3,46.354466080291154,111.15489772147207,1.3819339596788132,289.84345120087795,-26.207706555713713,36.690186948216684,481,sdss field,-999.0,59418.153385,True,False,True
4,49.84147602905052,115.26560795847078,1.3084499801390965,289.9878579606298,-26.213338974133425,36.691827931592165,481,sdss field,-999.0,59418.165885,True,False,True
5,53.20435289878217,119.9212850660122,1.248787305913229,290.12904291859576,-26.216952801045647,36.6920604444252,481,sdss field,-999.0,59418.178385,True,False,True
6,56.40180226073431,125.26359179421081,1.200568616994219,290.26735057432165,-26.218454579237015,36.69074878779266,481,sdss field,-999.0,59418.190885,True,False,True
7,59.378281025667576,131.46126892766432,1.1620488726261335,290.4031439815023,-26.217762185830694,36.68777408743116,481,sdss field,-999.0,59418.203385,True,False,True
8,62.059761395415215,138.69868907978707,1.1319429017025178,290.53680243594766,-26.2148055041675,36.683035072519544,481,sdss field,-999.0,59418.215885,True,False,True
9,64.35066095993483,147.14011444759706,1.1093114250960807,290.66871899811724,-26.209527004923924,36.67644873572239,481,sdss field,-999.0,59418.228385,True,False,True
10,66.13584599864288,156.85462553966948,1.0934850490603611,290.7992978966605,-26.201882226642102,36.667950869288575,481,sdss field,-999.0,59418.240885,True,False,True
11,67.29394601914227,167.70559972039575,1.084014002560541,290.92895181586744,-26.191840150108884,36.657496476560205,481,sdss field,-999.0,59418.253385,True,False,True
12,67.72584177128009,179.26603272318874,1.0806362466819956,291.058099109573,-26.179383459938872,36.64506005612934,481,sdss field,-999.0,59418.265885,True,False,True
13,67.3894957064956,190.87153091023362,1.0832596074916125,291.18716094453686,-26.16450869072627,36.630635758704656,481,sdss field,-999.0,59418.278385,True,False,True
14,66.31790193303388,201.84110061551718,1.0919556176506933,291.3165584313246,-26.14722625392533,36.614237414843274,481,sdss field,-999.0,59418.290885,True,False,True
15,64.6048379373294,211.7111491560387,1.1069642899957999,291.4467097472617,-26.127560346213826,36.595898434902246,481,sdss field,-999.0,59418.303385,True,False,True
16,62.370735913188994,220.31155835618753,1.1287104242627788,291.57802729714376,-26.10554873937828,36.57567158095356,481,sdss field,-999.0,59418.315885,True,False,True
17,59.732546356814346,227.69204098283674,1.1578335495000056,291.7109149182046,-26.081242456423507,36.55362861353443,481,sdss field,-999.0,59418.328385,True,False,True
18,56.78858072057031,234.00995941802944,1.1952355540138615,291.84576518116444,-26.054705336472065,36.52985981333584,481,sdss field,-999.0,59418.340885,True,True,True
19,53.61545714015417,239.44980329059,1.2421529172266765,291.9829568013039,-26.026013495593244,36.504473381379235,481,sdss field,-999.0,59418.353385,True,False,True
20,50.270806250213205,244.18325199356968,1.3002650181804112,292.12285217131006,-25.995254692022673,36.477594721285044,481,sdss field,-999.0,59418.365885,True,False,True
21,46.797485723180664,248.35551395455744,1.3718576813426449,292.26579506083243,-25.962527602498053,36.449365605824106,481,sdss field,-999.0,59418.378385,True,False,True
22,43.227465462481206,252.0842688195044,1.4600746933330084,292.41210848308987,-25.927941021391145,36.41994323360605,481,sdss field,-999.0,59418.390885,True,False,True
23,39.58488116852409,255.46329521486058,1.5693151196488249,292.562092756662,-25.891612991560635,36.389499179301026,481,sdss field,-999.0,59418.403385,True,False,False
24,35.88828232956326,258.56713616227677,1.705882979345047,292.7160237575994,-25.85366988011746,36.358218244667675,481,sdss field,-999.0,59418.415885,True,False,False
25,32.15224504297262,261.4554054782233,1.8790959419896045,292.8741513944484,-25.81424540824429,36.32629721465502,481,sdss field,-999.0,59418.428385,True,False,False
26,28.388523013167525,264.1763419105277,2.1032794507189414,293.03669830191393,-25.773479647571214,36.293943526286185,481,sdss field,-999.0,59418.440885,True,False,False
27,24.606874835650274,266.7696079798775,2.401595309696869,293.20385874517046,-25.731517995444538,36.26137385789479,481,sdss field,-999.0,59418.453385,True,False,False
28,20.815668168754275,269.26845419056843,2.8140272354218334,293.37579775944704,-25.688510138232722,36.22881264604674,481,sdss field,-999.0,59418.465885,True,False,False
0,39.50704647372706,107.51601355591549,1.5718991882069697,289.3877771541074,-26.179786003291344,35.03663581220169,489,sdss field,-999.0,59418.115885,True,False,False
1,43.08788264166087,111.06111855891292,1.4638730663736577,289.54369973498956,-26.190811846631288,35.06783053465115,489,sdss field,-999.0,59418.128385,True,False,True
2,46.5797338541845,114.98053690859949,1.3767816334846774,289.69549884083875,-26.200159582929803,35.097432614854526,489,sdss field,-999.0,59418.140885,True,False,True
3,49.95523542511387,119.36750977631873,1.3062640478519176,289.84345120087795,-26.207706555713713,35.125312348696205,489,sdss field,-999.0,59418.153385,True,False,True
4,53.17859250445648,124.33531130781242,1.2492075322419067,289.9878579606298,-26.213338974133425,35.15135832793676,489,sdss field,-999.0,59418.165885,True,False,True
5,56.20276594717697,130.01722811692775,1.203353037228144,290.12904291859576,-26.216952801045647,35.17547817768838,489,sdss field,-999.0,59418.178385,True,False,True
6,58.966317348390035,136.5597155974391,1.1670458342647008,290.26735057432165,-26.218454579237015,35.19759916239662,489,sdss field,-999.0,59418.190885,True,False,True
7,61.39083467384336,144.1013417940353,1.1390736087221973,290.4031439815023,-26.217762185830694,35.217668655898784,489,sdss field,-999.0,59418.203385,True,False,True
8,63.3811558883583,152.72815420496974,1.1185595692148216,290.53680243594766,-26.2148055041675,35.235654475218965,489,sdss field,-999.0,59418.215885,True,False,True
9,64.83219611940741,162.40272967334863,1.104891594042019,290.66871899811724,-26.209527004923924,35.25154507544887,489,sdss field,-999.0,59418.228385,True,False,True
10,65.64607376309144,172.89033685945512,1.0976760927968736,290.7992978966605,-26.201882226642102,35.265349607890116,489,sdss field,-999.0,59418.240885,True,False,True
11,65.75783781012153,183.74362703948267,1.0967098249760916,290.92895181586744,-26.191840150108884,35.277097840135035,489,sdss field,-999.0,59418.253385,True,False,True
12,65.15791943200078,194.40147631848944,1.1019658117799078,291.058099109573,-26.179383459938872,35.28683994138426,489,sdss field,-999.0,59418.265885,True,False,True
13,63.89580572901066,204.36500458305136,1.1135914900042116,291.18716094453686,-26.16450869072627,35.29464613216105,489,sdss field,-999.0,59418.278385,True,False,True
