,fieldID,mjdExpStart,mjd,mjdNightStart,mjdNightEnd,mjdExptime,scheduled,racen,deccen,alt,az,airmass,moonRA,moonDec,moonAlt,moonAz,moonSep,moonPhase
4185,4681,59418.153385,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,42.334619675531656,56.934697505818384,1.4848707353537278,289.84345120087795,-26.20770655571372,19.922998365401615,142.31001649207963,73.41001955028923,0.9867421066244295
4186,4681,59418.165885,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,45.52285694944861,57.39644241701251,1.4014827580820453,289.9878579606298,-26.21333897413343,22.074150222533525,145.8205030598063,73.38109165436653,0.9870616510384418
4187,4681,59418.178385,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,48.72389645081017,57.645500564468456,1.330602340860057,290.12904291859576,-26.216952801045647,24.037361350296564,149.51180939025917,73.35120116934739,0.9873768964300307
4188,4681,59418.190885,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,51.92941191458719,57.6405965727022,1.2702418368223367,290.26735057432165,-26.21845457923701,25.794493519734324,153.38237965407205,73.32016013642514,0.9876878417053758
4189,4681,59418.203385,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,55.12942539566141,57.324454654523514,1.218849847322356,290.4031439815023,-26.21776218583069,27.32739928022599,157.42541324716294,73.28778948507997,0.9879944858300702
4190,4681,59418.215885,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,58.3113716546242,56.616599187577734,1.1752049830235167,290.53680243594766,-26.214805504167497,28.618560524394315,161.62803724956154,73.25392026610088,0.9882968278372497
4191,4681,59418.228385,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,61.458601613860836,55.40226057057451,1.138340056145321,290.66871899811724,-26.20952700492392,29.651847278916325,165.9708031508356,73.21839481962121,0.9885948668149689
4192,4681,59418.240885,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,64.54791273963615,53.51519951993712,1.1074871949610825,290.7992978966605,-26.201882226642105,30.413345476717534,170.42768807191746,73.18106785980873,0.9888886019146416
4193,4681,59418.253385,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,67.54536686361357,50.71157646524216,1.0820376584669578,290.92895181586744,-26.191840150108884,30.89217396094629,174.96674001015631,73.1418074727276,0.9891780323467325
4194,4681,59418.265885,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,70.39911814981525,46.63309116612603,1.061512201560206,291.058099109573,-26.179383459938872,31.081191565738,179.55141194953586,73.10049601352348,0.9894631573891715
4195,4681,59418.278385,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,73.0273698765924,40.76758865587874,1.0455391791229882,291.18716094453686,-26.16450869072627,30.97749413379473,184.1424954479839,73.05703090099065,0.989743976374515
4196,4681,59418.290885,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,75.30030379522303,32.456937277084315,1.0338384652367432,291.3165584313246,-26.14722625392533,30.582623800532826,188.7004264426007,73.01132529482756,0.9900204886986799
4197,4681,59418.303385,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,77.02281086397883,21.115442680116807,1.0262098657374716,291.4467097472617,-26.127560346213823,29.90245617749887,193.1876426269377,72.96330865583118,0.9902926938164096
4198,4681,59418.315885,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,77.95145157265895,6.910404940855228,1.0225251243435365,291.57802729714376,-26.105548739378275,28.946784142009097,197.5706583306098,72.91292717965987,0.9905605912493641
4199,4681,59418.328385,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,77.89964290486799,351.5443371273213,1.0227229293329232,291.7109149182046,-26.081242456423507,27.72866465203281,201.8215949102292,72.86014410746716,0.9908241805740501
4200,4681,59418.340885,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,76.8791109736725,337.5818010701526,1.0268065621966282,291.84576518116444,-26.05470533647206,26.263624456390925,205.9190341121493,72.8049399036556,0.991083461428022
4201,4681,59418.353385,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,75.08955835272161,326.5627024278422,1.0348440229138454,291.9829568013039,-26.02601349559324,24.56882643035939,209.8482018524562,72.74731230412615,0.9913384335149968
4202,4681,59418.365885,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,72.7725577846471,318.53342663133907,1.0469706405292514,292.12285217131006,-25.995254692022677,22.662283534585377,213.60059905003158,72.68727623906861,0.9915890965938207
4203,4681,59418.378385,59418.0,59418.115885,59418.4812,0.0125,True,310.8408959303395,44.64882124850308,70.11629731690418,312.878777528744,1.0633943530887593,292.26579506083243,-25.96252760249805,20.56218062650401,217.17325308942023,72.62486362533976,0.9918354504857941
4204,4681,59418.390885,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,67.24474628096117,308.95114398275047,1.0844040368425738,292.41210848308987,-25.927941021391142,18.28633497070724,220.5677698264265,72.5601230379876,0.9920774950711596
4205,4681,59418.403385,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,64.23590923552634,306.2552954872442,1.110381505503131,292.562092756662,-25.891612991560635,15.851801188933575,223.78933770926272,72.49311926070541,0.9923152302955561
4206,4681,59418.415885,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,61.13934954853672,304.4465576974884,1.141818116049085,292.7160237575994,-25.85366988011746,13.27460904026176,226.84579149733185,72.42393272756802,0.9925486561599411
4207,4681,59418.428385,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,57.98764381956246,303.2905313939447,1.1793373545656385,292.8741513944484,-25.81424540824429,10.569612899946314,229.7467987851008,72.3526588548353,0.9927777727257359
4208,4681,59418.440885,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,54.80317040874989,302.627257368488,1.223725401943171,293.036698301914,-25.773479647571214,7.750428588092705,232.50319652635955,72.27940727419504,0.9930025801193784
4209,4681,59418.453385,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,51.60206900851371,302.3461322484942,1.2759726024111344,293.20385874517046,-25.73151799544454,4.829434247697661,235.12647978459472,72.20430097865888,0.9932230785225771
4210,4681,59418.465885,59418.0,59418.115885,59418.4812,0.0125,False,310.8408959303395,44.64882124850308,48.396583990158646,302.36947833465786,1.3373301576304286,293.37579775944704,-25.688510138232722,1.8178151410813908,237.6284304447382,72.12747538362309,0.9934392681772156
4211,4682,59418.153385,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,44.507184744145874,58.41372610141055,1.4265361719496483,289.84345120087795,-26.20770655571372,19.922998365401615,142.31001649207963,71.93107033947229,0.9867421066244295
4212,4682,59418.165885,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,47.74619855429858,58.80150208101421,1.3510345596049405,289.9878579606298,-26.21333897413343,22.074150222533525,145.8205030598063,71.9066011783931,0.9870616510384418
4213,4682,59418.178385,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,50.99470608381972,58.959398486589336,1.2868558552566454,290.12904291859576,-26.216952801045647,24.037361350296564,149.51180939025917,71.88106328804963,0.9873768964300307
4214,4682,59418.190885,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,54.24399549313519,58.8373969927956,1.2322665308048064,290.26735057432165,-26.21845457923701,25.794493519734324,153.38237965407205,71.85427804507981,0.9876878417053758
4215,4682,59418.203385,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,57.483312971090626,58.36483508711676,1.18590913443186,290.4031439815023,-26.21776218583069,27.32739928022599,157.42541324716294,71.82607650262692,0.9879944858300702
4216,4682,59418.215885,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,60.69864392179952,57.440250333898106,1.1467131269816204,290.53680243594766,-26.214805504167497,28.618560524394315,161.62803724956154,71.79630055763477,0.9882968278372497
4217,4682,59418.228385,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,63.87068504991604,55.91519612742297,1.1138308798180454,290.66871899811724,-26.20952700492392,29.651847278916325,165.9708031508356,71.7648040470725,0.9885948668149689
4218,4682,59418.240885,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,66.97135053440235,53.56832874865883,1.0865911412075069,290.7992978966605,-26.201882226642105,30.413345476717534,170.42768807191746,71.73145375615506,0.9888886019146416
4219,4682,59418.253385,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,69.95758158565708,50.06496329755426,1.0644648970993622,290.92895181586744,-26.191840150108884,30.89217396094629,174.96674001015631,71.69613033515431,0.9891780323467325
4220,4682,59418.265885,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,72.76028249542881,44.90075074888298,1.0470402216661867,291.058099109573,-26.179383459938872,31.081191565738,179.55141194953586,71.6587291122277,0.9894631573891715
4221,4682,59418.278385,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,75.26542152871087,37.35496586330798,1.0340038027382346,291.18716094453686,-26.16450869072627,30.97749413379473,184.1424954479839,71.61916080038628,0.989743976374515
4222,4682,59418.290885,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,77.28796885385233,26.587097007332325,1.0251275592773312,291.3165584313246,-26.14722625392533,30.582623800532826,188.7004264426007,71.5773520856164,0.9900204886986799
4223,4682,59418.303385,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,78.56290972680257,12.239754086210718,1.0202592717574794,291.4467097472617,-26.127560346213823,29.90245617749887,193.1876426269377,71.53324609650015,0.9902926938164096
4224,4682,59418.315885,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,78.82787896071986,355.6580171081863,1.0193165067979406,291.57802729714376,-26.105548739378275,28.946784142009097,197.5706583306098,71.48680274728737,0.9905605912493641
4225,4682,59418.328385,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,78.01509381976943,339.9224318169913,1.0222833873435595,291.7109149182046,-26.081242456423507,27.72866465203281,201.8215949102292,71.43799895784247,0.9908241805740501
4226,4682,59418.340885,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,76.31692331284923,327.39599940158524,1.0292099754666832,291.84576518116444,-26.05470533647206,26.263624456390925,205.9190341121493,71.3868287422417,0.991083461428022
4227,4682,59418.353385,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,74.01637649287234,318.39304530095,1.0402142238171963,291.9829568013039,-26.02601349559324,24.56882643035939,209.8482018524562,71.33330316974347,0.9913384335149968
4228,4682,59418.365885,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,71.3393561304847,312.1821146333491,1.0554866353774577,292.12285217131006,-25.995254692022677,22.662283534585377,213.60059905003158,71.27745020247676,0.9915890965938207
4229,4682,59418.378385,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,68.43088482355692,307.95267213810985,1.075297971259342,292.26579506083243,-25.96252760249805,20.56218062650401,217.17325308942023,71.21931440622835,0.9918354504857941
4230,4682,59418.390885,59418.0,59418.115885,59418.4812,0.0125,True,307.64982522081897,43.84299277811414,65.3788194732147,305.0982378566275,1.1000105859777751,292.41210848308987,-25.927941021391142,18.28633497070724,220.5677698264265,71.15895654385226,0.9920774950711596
4231,4682,59418.403385,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,62.236994117155824,303.2098906665358,1.1300942813151629,292.562092756662,-25.891612991560635,15.851801188933575,223.78933770926272,71.09645305194908,0.9923152302955561
